xtime(milli),GSR,Volt
57406.65,437,438
57408.18,438,437
57409.71,437,438
57411.24,437,438
57412.77,437,437
57414.30,438,437
57415.83,437,438
57417.36,437,439
57418.89,437,437
57420.42,438,438
57421.95,437,438
57423.48,437,438
57425.01,437,437
57426.54,438,437
57428.07,438,437
57429.60,437,438
57431.13,437,437
57432.66,437,438
57434.19,438,438
57435.72,437,437
57437.25,438,437
57438.78,438,437
57440.31,437,437
57441.84,437,438
57443.37,437,438
57444.90,438,438
57446.43,437,437
57447.96,438,438
57449.49,437,438
57451.02,438,438
57452.56,438,438
57454.08,438,438
57455.61,438,438
57457.14,438,439
57458.67,437,437
57460.20,438,438
57461.73,438,438
57463.26,438,438
57464.79,437,437
57466.32,438,438
57467.85,437,437
57469.38,438,437
57470.91,438,438
57472.44,438,438
57473.97,437,438
57475.50,437,437
57477.03,437,439
57478.56,437,438
57480.09,437,438
57481.62,438,437
57483.15,438,437
57484.68,438,438
57486.21,438,438
57487.74,438,438
57489.27,437,438
57490.80,437,438
57492.33,439,437
57493.86,438,437
57495.39,438,437
57496.92,437,438
57498.45,437,437
57499.98,437,437
57501.51,437,438
57503.04,437,437
57504.57,437,438
57506.10,438,437
57507.63,438,437
57509.16,438,437
57510.69,438,437
57512.22,438,437
57513.75,439,437
57515.28,439,438
57516.81,437,438
57518.34,438,437
57519.87,438,437
57521.40,438,437
57522.93,438,438
57524.46,438,437
57525.99,437,438
57527.52,437,437
57529.05,437,438
57530.58,437,438
57532.11,438,438
57533.64,437,438
57535.17,438,438
57536.70,439,438
57538.23,438,438
57539.76,438,438
57541.29,437,437
57542.82,437,438
57544.35,437,437
57545.88,437,438
57547.41,438,437
57548.94,437,437
57550.47,438,437
57552.00,437,438
57553.53,438,438
57555.06,438,437
57556.59,437,438
57558.12,438,438
57559.65,437,437
57561.18,437,437
57562.71,438,438
57564.24,438,437
57565.77,438,438
57567.30,437,437
57568.83,438,437
57570.36,437,437
57571.89,438,438
57573.42,437,438
57574.95,438,437
57576.48,439,437
57578.01,437,437
57579.54,438,437
57581.07,437,438
57582.61,439,437
57584.13,437,437
57585.67,438,437
57587.19,437,438
57588.72,437,438
57590.25,438,437
57591.78,438,438
57593.31,437,437
57594.84,437,437
57596.37,437,437
57597.90,438,437
57599.43,438,438
57600.96,437,437
57602.49,438,437
57604.02,437,438
57605.55,437,437
57607.08,437,438
57608.61,438,437
57610.14,437,437
57611.67,438,437
57613.20,438,437
57614.73,437,438
57616.26,437,437
57617.79,438,437
57619.32,437,438
57620.85,437,437
57622.38,438,437
57623.91,437,437
57625.44,438,438
57626.97,437,437
57628.50,438,437
57630.03,438,437
57631.56,438,438
57633.09,438,437
57634.62,437,437
57636.15,438,438
57637.68,438,437
57639.21,438,437
57640.74,437,437
57642.27,438,438
57643.80,438,437
57645.33,438,438
57646.86,438,438
57648.39,437,438
57649.92,438,437
57651.45,437,437
57652.98,438,437
57654.51,438,437
57656.04,437,437
57657.57,437,437
57659.10,437,437
57660.63,438,438
57662.16,437,438
57663.69,437,437
57665.22,438,437
57666.75,437,437
57668.28,438,438
57669.81,437,437
57671.34,438,438
57672.87,438,437
57674.40,438,437
57675.93,437,438
57677.46,438,438
57678.99,438,437
57680.52,438,438
57682.05,437,437
57683.58,437,438
57685.11,438,437
57686.64,437,437
57688.17,437,437
57689.70,437,437
57691.23,437,437
57692.76,437,437
57694.29,438,438
57695.82,437,438
57697.35,438,437
57698.88,438,437
57700.41,438,438
57701.94,438,438
57703.47,438,437
57705.00,437,437
57706.53,438,437
57708.06,438,438
57709.59,437,437
57711.12,437,437
57712.66,438,436
57714.18,437,437
57715.72,437,437
57717.24,437,438
57718.77,437,438
57720.30,438,438
57721.83,438,438
57723.36,438,438
57724.89,437,437
57726.42,438,437
57727.95,437,438
57729.48,438,437
57731.01,437,438
57732.54,437,437
57734.07,438,438
57735.60,437,438
57737.13,437,438
57738.66,437,437
57740.19,437,438
57741.72,437,438
57743.25,437,437
57744.78,437,437
57746.31,438,438
57747.84,437,437
57749.37,437,438
57750.90,437,437
57752.43,438,438
57753.96,438,438
57755.49,437,438
57757.02,437,437
57758.55,438,438
57760.08,437,438
57761.61,438,437
57763.14,438,437
57764.67,438,437
57766.20,438,437
57767.73,437,437
57769.26,438,437
57770.79,438,437
57772.32,438,438
57773.85,437,437
57775.38,437,437
57776.91,437,438
57778.44,437,437
57779.97,437,438
57781.50,437,437
57783.03,438,437
57784.56,437,438
57786.09,437,437
57787.62,437,438
57789.15,437,437
57790.68,438,436
57792.21,437,438
57793.74,437,438
57795.27,438,438
57796.80,438,438
57798.33,437,438
57799.86,438,438
57801.39,438,438
57802.92,438,437
57804.45,437,438
57805.98,437,438
57807.51,438,438
57809.04,438,437
57810.57,438,437
57812.10,437,438
57813.63,438,437
57815.16,438,438
57816.69,437,437
57818.22,437,438
57819.75,438,438
57821.28,437,439
57822.81,438,438
57824.34,437,438
57825.87,438,438
57827.40,438,438
57828.93,437,437
57830.46,438,437
57831.99,438,438
57833.52,438,437
57835.05,438,437
57836.58,437,438
57838.11,438,438
57839.64,438,438
57841.17,437,438
57842.71,438,438
57844.23,437,437
57845.77,438,438
57847.29,438,438
57848.82,438,439
57850.35,437,437
57851.88,437,437
57853.41,437,438
57854.94,437,437
57856.47,438,438
57858.00,437,438
57859.53,437,437
57861.06,438,438
57862.59,437,437
57864.12,438,437
57865.65,437,438
57867.18,438,438
57868.71,437,438
57870.24,438,438
57871.77,437,437
57873.30,438,437
57874.83,437,437
57876.36,438,437
57877.89,438,437
57879.42,437,438
57880.95,438,438
57882.48,438,438
57884.01,437,439
57885.54,438,438
57887.07,438,438
57888.60,437,438
57890.13,437,437
57891.66,437,438
57893.19,438,438
57894.72,438,438
57896.25,438,438
57897.78,438,438
57899.31,438,438
57900.84,438,438
57902.37,438,438
57903.90,437,438
57905.43,438,438
57906.96,438,438
57908.49,436,437
57910.02,438,438
57911.55,438,437
57913.08,437,437
57914.61,437,437
57916.14,438,437
57917.67,437,437
57919.20,438,438
57920.73,437,437
57922.26,438,437
57923.79,438,438
57925.32,438,437
57926.85,438,437
57928.38,437,438
57929.91,438,438
57931.44,437,438
57932.97,437,437
57934.50,437,437
57936.03,437,437
57937.56,437,438
57939.09,438,438
57940.62,438,437
57942.15,438,437
57943.68,438,438
57945.21,438,438
57946.74,437,438
57948.27,437,437
57949.80,438,438
57951.33,437,438
57952.86,437,438
57954.39,437,438
57955.92,437,438
57957.45,438,437
57958.98,437,437
57960.51,437,437
57962.04,437,438
57963.57,438,438
57965.10,438,437
57966.63,437,437
57968.16,438,437
57969.69,438,437
57971.22,437,437
57972.76,437,437
57974.28,437,439
57975.82,437,438
57977.34,437,437
57978.87,437,437
57980.40,438,438
57981.93,438,438
57983.46,437,438
57984.99,437,438
57986.52,437,437
57988.05,438,438
57989.58,438,437
57991.11,438,438
57992.64,437,438
57994.17,437,437
57995.70,438,437
57997.23,438,437
57998.76,437,438
58000.29,437,437
58001.82,437,437
58003.35,437,438
58004.88,438,437
58006.41,437,437
58007.94,437,437
58009.47,437,437
58011.00,438,437
58012.53,437,437
58014.06,438,437
58015.59,438,437
58017.12,437,437
58018.65,437,437
58020.18,437,437
58021.71,438,438
58023.24,438,437
58024.77,438,438
58026.30,438,438
58027.83,437,438
58029.36,437,437
58030.89,437,438
58032.42,437,438
58033.95,437,437
58035.48,437,437
58037.01,437,438
58038.54,436,438
58040.07,437,437
58041.60,437,438
58043.13,437,437
58044.66,437,437
58046.19,438,438
58047.72,437,438
58049.25,436,438
58050.78,437,437
58052.31,437,437
58053.84,436,438
58055.37,438,437
58056.90,437,437
58058.43,438,437
58059.96,437,437
58061.49,437,437
58063.02,436,437
58064.55,437,438
58066.08,437,438
58067.61,437,438
58069.14,438,438
58070.67,437,437
58072.20,437,438
58073.73,437,437
58075.26,438,438
58076.79,437,438
58078.32,437,437
58079.85,437,437
58081.38,437,438
58082.91,437,438
58084.44,437,437
58085.97,437,438
58087.50,437,437
58089.03,438,437
58090.56,437,438
58092.09,438,438
58093.62,437,438
58095.15,438,437
58096.68,437,437
58098.21,437,438
58099.74,438,438
58101.27,437,437
58102.80,437,438
58104.33,437,438
58105.87,437,438
58107.39,437,437
58108.92,438,437
58110.45,436,438
58111.98,437,437
58113.51,438,438
58115.04,438,437
58116.57,437,438
58118.10,438,437
58119.63,437,438
58121.16,437,438
58122.69,438,437
58124.22,437,437
58125.75,438,437
58127.28,437,437
58128.81,437,438
58130.34,437,437
58131.87,437,437
58133.40,436,438
58134.93,437,437
58136.46,438,438
58137.99,438,437
58139.52,438,438
58141.05,437,437
58142.58,437,438
58144.11,437,438
58145.64,437,438
58147.17,437,437
58148.70,437,437
58150.23,438,438
58151.76,437,437
58153.29,437,438
58154.82,438,437
58156.35,438,437
58157.88,438,437
58159.41,437,438
58160.94,438,437
58162.47,437,437
58164.00,438,438
58165.53,437,438
58167.06,437,437
58168.59,437,437
58170.12,438,438
58171.65,437,437
58173.18,437,438
58174.71,438,437
58176.24,436,437
58177.77,437,437
58179.30,437,437
58180.83,438,438
58182.36,436,438
58183.89,437,437
58185.42,438,437
58186.95,436,437
58188.48,438,438
58190.01,437,438
58191.54,436,437
58193.07,437,437
58194.60,437,437
58196.13,437,437
58197.66,437,437
58199.19,438,438
58200.72,437,436
58202.25,437,437
58203.78,437,437
58205.31,437,437
58206.84,438,437
58208.37,437,438
58209.90,437,438
58211.43,436,437
58212.96,437,437
58214.49,437,437
58216.02,437,437
58217.55,438,438
58219.08,437,438
58220.61,437,437
58222.14,437,436
58223.67,438,438
58225.20,437,437
58226.73,438,437
58228.26,436,437
58229.79,436,437
58231.32,436,437
58232.85,437,437
58234.38,437,437
58235.92,438,437
58237.44,437,438
58238.97,438,437
58240.50,438,436
58242.03,437,437
58243.56,437,437
58245.09,437,438
58246.62,437,438
58248.15,438,437
58249.68,437,437
58251.21,438,438
58252.74,438,438
58254.27,437,438
58255.80,437,438
58257.33,437,437
58258.86,438,437
58260.39,437,438
58261.92,438,437
58263.45,436,437
58264.98,438,438
58266.51,436,438
58268.04,437,437
58269.57,438,437
58271.10,436,438
58272.63,437,438
58274.16,437,437
58275.69,437,438
58277.22,438,436
58278.75,438,437
58280.28,436,437
58281.81,437,437
58283.34,438,437
58284.87,437,437
58286.40,436,438
58287.93,437,438
58289.46,438,437
58290.99,437,438
58292.52,437,438
58294.05,438,437
58295.58,437,437
58297.11,437,437
58298.64,437,437
58300.17,436,437
58301.70,436,437
58303.23,437,437
58304.76,437,437
58306.29,437,437
58307.82,437,437
58309.35,437,437
58310.88,437,437
58312.41,438,436
58313.94,437,438
58315.47,437,437
58317.00,438,438
58318.53,436,437
58320.06,437,437
58321.59,437,437
58323.12,438,438
58324.65,437,437
58326.18,438,438
58327.71,438,438
58329.24,436,438
58330.77,437,438
58332.30,437,438
58333.83,438,437
58335.36,438,437
58336.89,437,437
58338.42,436,438
58339.95,438,438
58341.48,437,436
58343.01,437,437
58344.54,438,437
58346.07,437,437
58347.60,437,437
58349.13,436,437
58350.66,437,437
58352.19,438,438
58353.72,437,437
58355.25,437,437
58356.78,437,436
58358.31,437,437
58359.84,437,438
58361.37,437,438
58362.90,437,437
58364.43,437,438
58365.97,436,436
58367.49,438,437
58369.03,437,437
58370.55,438,437
58372.08,438,437
58373.61,438,437
58375.14,437,437
58376.67,437,437
58378.20,436,438
58379.73,437,437
58381.26,437,437
58382.79,436,437
58384.32,437,436
58385.85,437,438
58387.38,438,437
58388.91,437,436
58390.44,437,437
58391.97,437,437
58393.50,437,437
58395.03,437,436
58396.56,438,438
58398.09,437,436
58399.62,436,437
58401.15,438,437
58402.68,438,437
58404.21,438,438
58405.74,438,436
58407.27,437,437
58408.80,437,437
58410.33,436,437
58411.86,436,436
58413.39,436,437
58414.92,438,437
58416.45,437,437
58417.98,438,436
58419.51,437,436
58421.04,437,437
58422.57,436,437
58424.10,437,437
58425.63,437,438
58427.16,436,438
58428.69,436,438
58430.22,436,438
58431.75,437,436
58433.28,437,437
58434.81,437,436
58436.34,437,437
58437.87,437,438
58439.40,436,437
58440.93,437,437
58442.46,438,436
58443.99,438,438
58445.52,437,436
58447.05,437,436
58448.58,437,437
58450.11,437,437
58451.64,437,436
58453.17,438,437
58454.70,437,437
58456.23,437,437
58457.76,436,437
58459.29,437,437
58460.82,437,437
58462.35,437,436
58463.88,437,437
58465.41,438,437
58466.94,437,437
58468.47,437,437
58470.00,437,437
58471.53,437,438
58473.06,436,437
58474.59,437,438
58476.12,437,437
58477.65,437,437
58479.18,438,437
58480.71,437,438
58482.24,436,438
58483.77,438,436
58485.30,437,437
58486.83,438,437
58488.36,437,437
58489.89,437,436
58491.42,437,437
58492.95,436,436
58494.48,436,437
58496.02,438,436
58497.54,437,437
58499.08,437,437
58500.60,437,436
58502.13,438,437
58503.66,437,438
58505.19,436,437
58506.72,436,436
58508.25,437,436
58509.78,438,436
58511.31,437,436
58512.84,437,436
58514.37,437,436
58515.90,437,436
58517.43,436,437
58518.96,438,437
58520.49,437,437
58522.02,437,437
58523.55,436,438
58525.08,437,437
58526.61,437,438
58528.14,436,437
58529.67,437,437
58531.20,436,438
58532.73,437,437
58534.26,437,437
58535.79,436,438
58537.32,438,437
58538.85,437,437
58540.38,437,437
58541.91,437,437
58543.44,437,438
58544.97,437,437
58546.50,437,437
58548.03,437,437
58549.56,438,437
58551.09,438,437
58552.62,436,436
58554.15,437,437
58555.68,438,437
58557.21,438,436
58558.74,436,436
58560.27,437,437
58561.80,436,438
58563.33,437,437
58564.86,437,437
58566.39,436,436
58567.92,437,437
58569.45,437,437
58570.98,438,437
58572.51,438,438
58574.04,437,437
58575.57,437,437
58577.10,437,437
58578.63,438,437
58580.16,437,437
58581.69,437,437
58583.22,437,437
58584.75,438,438
58586.28,438,437
58587.81,437,437
58589.34,437,436
58590.87,437,437
58592.40,436,437
58593.93,437,437
58595.46,437,438
58596.99,437,436
58598.52,437,437
58600.05,436,437
58601.58,438,436
58603.11,436,436
58604.64,437,437
58606.17,436,436
58607.70,437,437
58609.23,437,437
58610.76,437,436
58612.29,436,438
58613.82,438,436
58615.35,436,436
58616.88,437,436
58618.41,436,436
58619.94,437,437
58621.47,437,437
58623.00,437,437
58624.53,437,437
58626.07,436,436
58627.59,437,436
58629.13,436,436
58630.65,437,436
58632.18,436,437
58633.71,437,437
58635.24,437,436
58636.77,436,436
58638.30,437,437
58639.83,437,437
58641.36,437,437
58642.89,437,437
58644.42,437,437
58645.95,437,436
58647.48,437,438
58649.01,437,437
58650.54,438,438
58652.07,437,437
58653.60,436,437
58655.13,438,437
58656.66,437,436
58658.19,437,436
58659.72,438,437
58661.25,436,436
58662.78,438,438
58664.31,437,436
58665.84,437,437
58667.37,438,438
58668.90,436,437
58670.43,436,438
58671.96,437,437
58673.49,436,437
58675.02,437,438
58676.55,438,437
58678.08,437,436
58679.61,438,438
58681.14,438,436
58682.67,437,436
58684.20,437,437
58685.73,437,436
58687.26,437,436
58688.79,437,437
58690.32,437,437
58691.85,436,437
58693.38,437,437
58694.91,436,437
58696.44,436,437
58697.97,437,436
58699.50,436,436
58701.03,438,436
58702.56,437,436
58704.09,438,436
58705.62,437,437
58707.15,436,436
58708.68,436,436
58710.21,436,436
58711.74,437,437
58713.27,437,436
58714.80,437,436
58716.33,437,436
58717.86,437,436
58719.39,437,436
58720.92,437,436
58722.45,437,436
58723.98,437,436
58725.51,437,436
58727.04,436,436
58728.57,436,436
58730.10,436,437
58731.63,437,436
58733.16,436,437
58734.69,436,437
58736.22,437,437
58737.75,436,436
58739.28,437,436
58740.81,436,437
58742.34,437,436
58743.87,437,436
58745.40,437,436
58746.93,437,436
58748.46,436,436
58749.99,437,436
58751.52,437,436
58753.05,436,437
58754.58,437,437
58756.12,437,436
58757.64,436,436
58759.18,438,436
58760.70,437,437
58762.23,438,436
58763.76,436,436
58765.29,437,436
58766.82,437,436
58768.35,437,436
58769.88,437,436
58771.41,436,436
58772.94,436,436
58774.47,438,437
58776.00,437,436
58777.53,436,437
58779.06,438,436
58780.59,436,438
58782.12,436,436
58783.65,436,437
58785.18,438,437
58786.71,437,436
58788.24,437,437
58789.77,436,437
58791.30,438,437
58792.83,437,437
58794.36,437,437
58795.89,437,436
58797.42,438,436
58798.95,436,437
58800.48,436,436
58802.01,436,436
58803.54,437,436
58805.07,436,437
58806.60,438,438
58808.13,436,436
58809.66,437,437
58811.19,438,438
58812.72,436,438
58814.25,437,436
58815.78,436,437
58817.31,437,437
58818.84,438,437
58820.37,436,438
58821.90,437,438
58823.43,438,437
58824.96,438,438
58826.49,437,437
58828.02,437,438
58829.55,436,438
58831.08,437,438
58832.61,437,438
58834.14,437,437
58835.67,437,436
58837.20,436,437
58838.73,437,437
58840.26,437,437
58841.79,436,437
58843.32,436,437
58844.85,437,437
58846.38,436,436
58847.91,437,437
58849.44,437,436
58850.97,437,437
58852.50,437,438
58854.03,437,437
58855.56,437,436
58857.09,436,438
58858.62,437,438
58860.15,436,438
58861.68,437,437
58863.21,437,438
58864.74,436,438
58866.27,436,438
58867.80,436,437
58869.33,436,438
58870.86,436,437
58872.39,437,437
58873.92,437,436
58875.45,438,437
58876.98,437,437
58878.51,437,437
58880.04,436,437
58881.57,437,436
58883.10,437,437
58884.63,438,438
58886.16,437,437
58887.69,436,438
58889.23,437,436
58890.75,438,437
58892.28,438,438
58893.81,438,436
58895.34,436,438
58896.87,437,437
58898.40,437,437
58899.93,437,437
58901.46,436,436
58902.99,438,437
58904.52,437,437
58906.05,437,437
58907.58,437,438
58909.11,436,437
58910.64,437,437
58912.17,437,437
58913.70,438,436
58915.23,437,436
58916.76,437,437
58918.29,436,437
58919.82,436,437
58921.35,437,438
58922.88,436,437
58924.41,437,436
58925.94,437,437
58927.47,437,437
58929.00,437,436
58930.53,436,437
58932.06,437,436
58933.59,438,436
58935.12,436,438
58936.65,437,437
58938.18,437,437
58939.71,436,438
58941.24,437,437
58942.77,436,437
58944.30,437,436
58945.83,438,437
58947.36,437,437
58948.89,436,438
58950.42,436,438
58951.95,437,436
58953.48,437,436
58955.01,437,437
58956.54,436,437
58958.07,437,438
58959.60,438,437
58961.13,436,437
58962.66,436,437
58964.19,436,436
58965.72,437,437
58967.25,437,438
58968.78,437,437
58970.31,437,437
58971.84,437,436
58973.37,437,438
58974.90,437,437
58976.43,437,437
58977.96,437,436
58979.49,437,437
58981.02,436,438
58982.55,437,437
58984.08,437,436
58985.61,437,437
58987.14,436,437
58988.67,437,437
58990.20,436,436
58991.73,437,436
58993.26,436,437
58994.79,437,437
58996.32,437,437
58997.85,436,438
58999.38,437,436
59000.91,436,436
59002.44,437,436
59003.97,437,437
59005.50,437,436
59007.03,438,437
59008.56,437,437
59010.09,437,437
59011.62,437,438
59013.15,436,438
59014.68,437,437
59016.21,437,438
59017.74,437,437
59019.28,438,437
59020.80,437,437
59022.33,437,436
59023.86,436,437
59025.39,437,438
59026.92,436,438
59028.45,436,437
59029.98,436,438
59031.51,436,436
59033.04,437,438
59034.57,437,437
59036.10,436,437
59037.63,437,436
59039.16,436,437
59040.69,436,438
59042.22,436,437
59043.75,437,437
59045.28,436,437
59046.81,437,437
59048.34,436,436
59049.87,437,437
59051.40,436,438
59052.93,437,436
59054.46,436,437
59055.99,437,437
59057.52,436,436
59059.05,438,437
59060.58,437,436
59062.11,437,437
59063.64,437,437
59065.17,437,437
59066.70,437,436
59068.23,437,437
59069.76,437,437
59071.29,436,437
59072.82,437,437
59074.35,437,437
59075.88,437,436
59077.41,437,438
59078.94,436,436
59080.47,438,436
